UserName,D0_total_time,D0_num_games,D0_num_sessions,D0_num_genres,D0_most_played_genre,D0_most_played_game,D0_first_activity_hour,D0_last_activity_hour,D1,D2,D3,D6
Aadhya,62.48333333,10,4,9,2,12,16,16,1,0,0,1
Aadi,56.08333333,11,6,6,11,14,13,13,1,0,0,1
AadiandTasha,44.68333333,3,6,2,0,5,14,14,1,1,1,0
Aadijain,33.8,2,2,2,2,10,17,17,0,1,1,0
Aadik,27.56666667,7,1,4,3,6,17,17,0,1,1,0
Aadish,28.28333333,3,4,4,3,7,13,13,1,1,1,0
Aaditri,33.01666667,2,3,0,0,13,15,15,0,1,1,0
Aaditrisahoo,33.5,2,3,2,2,15,8,8,1,1,0,0
Aaditya,35.86666667,4,4,3,1,1,14,14,1,1,1,0
Aadityamaster,28.16666667,2,5,8,2,0,21,21,1,0,1,1
Aadityatandon,67.71666667,15,10,9,15,10,17,17,1,0,0,1
Aadiv,51.88333333,0,4,9,0,0,7,7,1,0,0,1
Aadriman,72.55,3,3,9,3,25,19,19,1,0,1,1
Aadrita,38.7,8,0,5,1,2,21,21,0,1,1,1
Aadu,440.0833333,15,10,9,15,29,21,21,0,0,0,0
Aadvik,89.11666667,15,8,8,9,0,22,22,1,1,1,1
Aadya,28.81666667,2,3,7,1,5,12,12,1,0,0,1
Aadya2013,28.73333333,1,1,7,1,8,10,10,1,0,0,1
AadyaShukla,27.41666667,3,2,0,0,10,1,1,1,1,0,0
AadyaSivanahiMeera,29.58333333,3,2,0,0,10,10,10,1,1,0,0
Aaf,30.05,4,1,8,4,1,16,16,1,0,1,1
Aafia,72.6,10,10,2,10,10,21,21,0,1,1,0
Aafiyah,34.88333333,3,3,9,0,9,20,20,1,0,1,1
Aahaan,178.4666667,15,10,9,12,10,19,19,1,0,0,1
Aahana,28.16666667,7,1,6,5,8,20,20,0,0,1,1
Aahi,32.28333333,6,5,5,3,6,18,18,1,1,1,1
Aahil,30.06666667,2,2,9,2,14,16,16,1,0,1,1
AahilKhan,258.0333333,15,10,9,15,6,10,10,1,0,0,0
Aahna,62.48333333,3,2,9,0,10,12,12,1,0,0,1
Aahnadyut,158.2666667,15,10,9,15,19,10,10,1,0,0,1
Aaida,29.61666667,7,0,7,0,7,19,19,0,0,1,1
Aaima,112.4666667,8,10,9,5,7,13,13,1,0,0,1
Aaishi,27.31666667,1,0,1,1,9,16,16,0,1,1,0
Aajhgdxvv,37.05,6,0,2,6,10,10,10,1,1,0,0
Aajsgfjbn,45.28333333,13,6,9,12,15,17,17,1,0,1,1
Aakansha,28.6,7,3,6,0,0,15,15,1,0,1,1
Aakarsh,32.83333333,3,4,5,3,6,12,12,1,0,1,0
Aakashvi,92.38333333,8,10,8,3,16,17,17,1,0,1,1
Aakif,35.25,0,6,7,0,0,22,22,1,0,1,1
Aakreetiyadav,29.66666667,4,3,4,4,6,13,13,1,1,1,0
Aakuaaru,36.63333333,10,5,4,10,4,21,21,0,1,1,1
Aalia,33.7,3,3,2,3,12,9,9,1,1,0,0
Aaliy,31.11666667,5,5,4,4,8,15,15,1,1,1,0
Aaliya,45.51666667,4,2,9,3,4,23,23,0,0,1,1
Aaliya123,34,1,0,2,1,7,21,21,0,1,1,0
Aana,28.08333333,1,2,4,1,18,19,19,0,1,1,0
Aanandita,35.45,8,1,9,4,1,18,18,1,0,1,1
Aanchal,54.25,15,4,2,15,14,6,6,1,1,0,0
Aani,30.03333333,9,0,5,9,10,22,22,0,1,1,1
Aanika,30.78333333,7,2,6,7,3,23,23,0,1,1,1
Aanshi,78.1,2,6,9,2,15,9,9,1,0,0,1
Aanu,33.51666667,5,4,2,5,4,22,22,0,1,1,0
Aanushi,29.11666667,1,5,4,1,22,17,17,1,1,1,0
Aanvi,63.11666667,15,4,8,2,14,15,15,1,0,0,1
Aanya,50.58333333,11,5,4,6,14,6,6,1,1,0,0
AanyaArika,93.01666667,4,2,6,4,14,9,9,1,0,0,0
Aara,28.96666667,0,4,5,0,0,14,14,1,0,1,0
Aaradhya,26.63333333,7,2,5,2,2,7,7,1,0,0,1
Aaradhya959,38.7,4,4,3,4,6,10,10,1,1,0,0
AaradhyaKesharbani,70.8,15,8,9,15,18,10,10,1,0,0,1
Aaratrika,31.85,2,0,6,2,14,22,22,0,0,1,1
Aarav,28.3,0,5,1,0,0,21,21,0,1,1,0
Aarav1230,43.63333333,1,5,8,1,30,1,1,1,0,0,1
Aarav12345,40,1,1,0,0,7,22,22,0,1,1,0
AaravProooo,67,11,10,9,9,8,16,16,1,0,0,1
AaravRAGE,53.96666667,14,1,5,14,12,12,12,1,0,0,1
Aaravgaming07,34.06666667,3,2,3,3,10,11,11,1,1,0,0
Aaravgoel15,53.4,15,6,1,15,7,20,20,0,1,1,0
Aaravking0891,27.16666667,4,3,6,4,5,17,17,1,0,1,1
Aaravkr,53.56666667,3,1,1,3,12,16,16,0,1,1,0
Aaravop,36.05,1,6,9,1,6,0,0,1,0,0,1
Aaravpro,38.25,4,5,6,3,7,16,16,1,0,1,1
Aaravsha0309,31.48333333,9,5,2,6,10,16,16,1,1,1,0
Aarayna,46.11666667,4,1,9,0,8,22,22,1,0,1,1
Aarika,69.8,7,10,9,2,8,12,12,1,0,0,1
Aarishthupro,50.03333333,4,5,9,4,2,20,20,1,0,1,1
Aariv,89.46666667,15,10,9,9,10,20,20,1,0,1,1
Aariz,30.65,2,1,7,2,14,9,9,1,0,0,1
Aarmaraop,54.26666667,15,1,9,2,13,21,21,0,0,1,1
Aarmin,49.36666667,3,3,7,3,9,15,15,1,0,1,1
Aarna,70.93333333,15,9,4,0,15,21,21,0,1,1,1
AarnaGoel,39.2,11,1,1,11,0,23,23,0,1,1,0
Aarnav,99.3,15,8,1,15,11,0,0,1,1,0,0
Aarnavi,126.1333333,15,7,9,1,18,19,19,1,0,0,1
Aarohi,36.76666667,4,6,4,2,5,23,23,0,1,1,0
AarohiGoyal,348.95,15,10,9,15,18,13,13,1,0,0,0
Aarohistar,299.3,15,10,9,15,21,18,18,1,0,0,0
Aaron,39.53333333,2,7,5,0,2,15,15,1,1,1,0
AaronDhali,29.38333333,8,4,5,0,6,18,18,1,1,1,1
Aaru,30.43333333,6,0,1,6,0,17,17,0,1,1,0
AaruPro,56.76666667,4,8,9,4,10,20,20,1,0,1,1
Aaruhi,55.88333333,15,6,5,3,4,13,13,1,1,0,1
Aaruohi,70.61666667,15,10,9,15,17,16,16,1,0,0,1
Aarush,158.45,15,10,1,15,8,21,21,0,1,1,0
Aarush123,30.55,6,2,8,6,1,18,18,1,0,1,1
Aarush123456,43.1,2,2,3,2,13,20,20,0,1,1,0
Aarush126,60.38333333,14,4,9,7,17,22,22,0,0,1,1
AarushAndDivyansh,190.35,15,6,9,15,11,14,14,1,0,0,1
Aarushanand,35.61666667,10,0,7,1,12,8,8,1,0,0,1
Aarushi,48.96666667,9,5,8,9,14,1,1,1,0,0,1
Aarveeparmar,26.93333333,1,2,5,0,16,21,21,0,1,1,0
Aarvi,32.33333333,0,3,0,0,0,18,18,0,1,1,0
Aarya,357.9833333,15,10,9,14,38,16,16,1,0,0,0
AaryaNagori,72.18333333,14,8,8,7,4,15,15,1,0,0,1
Aaryan,35.8,0,6,4,0,0,16,16,1,1,1,0
Aarzu,28.53333333,6,4,1,6,1,11,11,1,1,0,0
Aashi,40.91666667,10,5,9,9,3,19,19,1,0,1,1
AashiPandey,29.95,7,0,7,7,7,10,10,1,0,0,1
Aashiona,30.05,4,4,3,1,2,21,21,0,1,1,0
Aashirockylashu,29.95,4,3,8,4,2,21,21,1,0,1,1
Aashman,34.06666667,9,2,5,1,9,22,22,0,1,1,1
Aashnatashi,84.96666667,4,1,9,4,5,13,13,1,0,0,1
Aashvi,27.15,0,5,5,0,0,20,20,1,1,1,0
Aasi,29.76666667,7,3,5,7,9,15,15,1,1,1,1
Aasiya,56.86666667,9,7,9,9,12,13,13,1,0,0,1
Aastha,131.3333333,15,7,7,15,21,20,20,0,1,1,1
Aastik,28.33333333,0,2,0,0,0,9,9,1,1,0,0
Aathira,29.03333333,0,4,0,0,0,22,22,0,1,1,0
Aatmika,27.6,6,2,7,2,6,11,11,1,0,0,1
Aauy,29.93333333,2,2,5,1,5,19,19,1,1,1,0
Aavya,26.9,0,0,6,0,0,16,16,1,0,1,1
Aavyagames,28.55,1,1,6,1,10,11,11,1,0,0,1
Aaya,32.68333333,10,2,4,10,9,22,22,0,1,1,1
Aayan,40.18333333,2,3,9,2,20,18,18,1,0,1,1
AayanNagpal,36.4,3,4,0,0,7,19,19,0,1,1,0
Aayansh,210.1166667,9,10,9,5,10,12,12,1,0,0,0
Aayanshpratap,44.63333333,4,6,9,3,7,7,7,1,0,0,1
Aayat,39.21666667,8,7,5,8,7,21,21,1,1,1,1
Aayu,277.5,15,10,9,15,12,7,7,1,0,0,0
Aayuisop,151.15,15,8,9,15,22,15,15,1,0,0,1
Aayush,31.68333333,1,1,7,1,23,13,13,1,0,1,1
Aayushi,71,15,2,5,15,2,16,16,0,1,0,1
Aayushman,132.3,8,10,9,8,0,14,14,1,0,0,1
Abc123,39.96666667,10,3,0,0,3,18,18,0,1,1,0
Abcd,28.11666667,0,4,7,0,0,13,13,1,0,1,1
AbdulQadir,27.23333333,2,0,8,1,9,14,14,1,0,1,1
Abdulkareem,120.9333333,6,4,0,0,11,19,19,0,1,1,0
Abdullah,34.83333333,6,1,7,6,6,1,1,1,0,0,1
Abeer,27.46666667,1,0,3,1,5,16,16,0,1,1,0
Abhay,51.15,13,9,3,12,5,16,16,1,1,1,0
Abhayjotsingh,30.95,7,0,8,5,4,13,13,1,0,0,1
Abhedika,50.25,12,5,9,8,7,13,13,1,0,0,1
Abhi,143.4833333,15,10,9,2,10,22,22,1,0,1,1
Abhi13831,42.13333333,11,1,4,0,0,22,22,0,1,1,1
Abhibaby34455,31.55,8,4,9,1,4,11,11,1,0,0,1
Abhigoat,40.3,7,7,0,0,2,23,23,0,1,1,0
Abhiiraaj,151.3,15,3,9,15,12,13,13,1,0,0,1
Abhijay,37.13333333,3,2,3,3,7,23,23,0,1,1,0
Abhinandan,27.31666667,6,1,7,0,9,9,9,1,0,0,1
Abhinav,26.93333333,2,3,0,0,10,23,23,0,1,1,0
Abhir,56.93333333,3,5,9,3,20,15,15,1,0,1,1
Abhiraj,41.08333333,9,4,6,1,5,23,23,0,1,1,1
Abhirockerz,34.26666667,4,3,9,1,6,16,16,1,0,1,1
Abhiroop,43.71666667,2,5,4,0,19,16,16,1,1,1,0
Abhitaj,32.78333333,7,5,1,7,10,11,11,1,1,0,0
Abiha,54.13333333,11,5,9,2,10,20,20,1,0,1,1
Abir,34.66666667,2,5,2,2,8,14,14,1,1,1,0
Abirjulaha,36.35,11,2,2,9,10,23,23,0,1,1,0
Abirut,40.01666667,12,5,2,1,11,13,13,1,1,0,0
Abishai,211.25,14,10,9,14,28,17,17,1,0,0,1
Abros,65.2,15,7,9,5,15,9,9,1,0,0,1
Abu4653,33.35,6,5,2,6,9,14,14,1,1,1,0
Abubakr,655.3666667,15,10,9,15,46,11,11,1,0,0,0
Abuzarxdpro,31.81666667,7,1,8,6,4,12,12,1,0,0,1
Abv,33.66666667,1,6,4,1,1,10,10,1,1,0,0
Achintya,35.66666667,6,3,4,6,0,19,19,0,1,1,0
Achuth,105.55,5,10,9,5,11,16,16,1,0,1,1
Achyut,75.35,15,3,3,15,3,16,16,0,1,0,0
Adam,41.26666667,12,3,9,2,6,21,21,0,0,1,1
AdarikaGupta2013,175.8833333,15,10,9,15,0,18,18,1,0,0,1
Adarsh,31.33333333,8,0,5,3,9,10,10,1,0,0,1
AdarxhT,31.28333333,4,2,1,4,2,18,18,0,1,1,0
Addu,29.26666667,0,4,7,0,0,15,15,1,0,1,1
Adeefah,34.51666667,7,6,8,4,1,0,0,1,0,0,1
Adesh,27.35,1,0,4,1,0,12,12,1,0,1,0
Adfj,28.2,1,2,5,1,1,20,20,0,1,1,0
Adhi,39.56666667,0,2,5,0,0,16,16,1,0,1,0
Adhira,74.41666667,13,7,9,13,4,2,2,1,0,0,1
Adhiraj,192.3333333,15,10,9,1,23,11,11,1,0,0,1
Adhisha,39.16666667,7,2,9,7,6,6,6,1,0,0,1
Adhrit,30.7,4,4,9,0,8,16,16,1,0,1,1
Adhvik,85.36666667,5,10,8,0,13,20,20,1,0,1,1
Adhya,27.75,0,4,5,0,0,21,21,1,1,1,0
Adhyansh,34.91666667,9,5,4,6,10,13,13,1,1,0,0
Adi23,63.25,3,1,9,1,18,11,11,1,0,0,1
Adiala,76.2,12,9,9,9,12,17,17,1,0,1,1
Adibaaghadi,33.81666667,7,2,9,3,7,19,19,1,0,1,1
Adiele,66.86666667,3,10,1,3,5,17,17,1,1,1,0
Adik,46.45,3,7,9,3,9,20,20,1,0,1,1
Adira,36.43333333,9,3,6,9,10,12,12,1,0,0,1
Adiraj,26.73333333,6,1,6,0,9,16,16,1,0,1,1
Adishi,38.63333333,10,6,8,8,12,16,16,1,0,1,1
Adit,55.28333333,3,8,5,3,4,0,0,1,0,0,0
Aditi,147.7833333,15,10,9,4,14,0,0,1,0,0,1
AditiMJ2013,30.18333333,2,0,7,1,12,21,21,0,0,1,1
Aditri,28.03333333,6,4,3,6,5,19,19,0,1,1,0
Aditya,54.33333333,2,9,9,2,16,21,21,1,0,1,1
Aditya7,28.18333333,5,4,4,5,1,10,10,1,1,0,0
Adixy,30.88333333,6,5,4,6,2,16,16,1,1,1,0
Adiya,31.63333333,2,2,5,2,5,15,15,1,0,1,0
Adiyaraj,50.51666667,15,6,0,0,5,15,15,0,1,1,0
Admin,29.41666667,8,3,4,8,8,15,15,1,1,1,0
Adrija,43.1,11,5,9,9,3,16,16,1,0,0,1
Advait,46.05,9,8,6,1,11,7,7,1,0,0,1
Advaith,34.1,4,5,4,4,2,12,12,1,1,1,0
Advaitya,31.36666667,6,0,7,5,2,17,17,1,0,1,1
Adveka,40.78333333,1,1,7,1,2,20,20,1,0,1,1
Advik,43.1,13,8,3,13,7,9,9,1,1,0,0
Advika,41.65,1,1,7,1,7,16,16,1,0,1,1
Advit,45.4,0,3,0,0,0,0,0,1,1,0,0
Advit025,31.15,0,0,9,0,0,16,16,1,0,1,1
Advita,28.18333333,2,2,7,2,7,19,19,1,0,1,1
AdvitaAg,270.9166667,15,10,9,4,22,19,19,1,0,0,0
Adweta,30.86666667,9,1,3,9,3,12,12,1,1,0,0
Adwika,79.48333333,3,1,6,3,13,19,19,0,0,1,0
Adya,33.5,10,5,5,3,5,17,17,1,1,1,1
Adyan,41.05,3,4,2,3,0,13,13,1,1,1,0
AeNaa,29.46666667,9,3,1,9,10,13,13,1,1,1,0
Aelina,34.5,5,1,2,0,0,22,22,0,1,1,0
Affy,47.08333333,7,1,7,0,11,11,11,1,0,0,1
Afiya,44.51666667,0,2,1,0,0,19,19,0,1,1,0
Afrin,49.53333333,5,7,5,4,4,14,14,1,1,1,0
Agam,63.25,15,10,9,15,5,22,22,1,0,1,1
Agamjeetop,29.13333333,1,4,8,0,19,15,15,1,0,1,1
Agamjot,44.7,8,6,8,3,5,19,19,1,0,1,1
Agamveer,27.8,2,2,7,2,11,10,10,1,0,0,1
Agamveersingh,53.13333333,11,6,1,11,9,22,22,0,1,1,0
Agna,54.7,14,7,9,13,0,22,22,1,0,1,1
Agre,36.05,8,5,8,3,4,13,13,1,0,0,1
Agrim,41.88333333,12,0,9,12,3,17,17,1,0,0,1
Agrima,31.31666667,0,4,6,0,0,0,0,1,0,0,0
Agya,37.55,2,3,9,1,12,12,12,1,0,0,1
Ahaan,37.36666667,9,5,8,4,9,18,18,1,0,1,1
AhaanOP21,48.08333333,0,0,5,0,0,16,16,1,0,1,0
Ahad,31.95,5,6,3,5,4,19,19,1,1,1,0
Aham,35.28333333,10,3,0,0,2,12,12,0,1,0,0
Ahid,38.03333333,7,2,9,6,8,0,0,1,0,0,1
Ahil,45.55,5,5,9,5,1,20,20,1,0,1,1
Ahmed,1055.633333,15,10,9,15,13,20,20,0,0,0,0
Ahnay,37.95,8,3,8,7,4,14,14,1,0,0,1
Ahyeon,99.38333333,0,10,9,0,0,14,14,1,0,1,1
Aimaan,137.0166667,15,8,9,4,3,21,21,1,0,1,1
Aira,61.31666667,15,3,9,11,11,20,20,0,0,1,1
Aireen,29.46666667,9,2,8,8,9,15,15,1,0,0,1
Aisha,55.3,8,8,9,2,3,20,20,1,0,1,1
Aishaa,38.26666667,8,1,5,6,4,17,17,0,1,1,1
Aishnoor,55.55,11,3,1,11,3,21,21,0,1,1,0
Aishu,63.36666667,0,7,9,0,0,17,17,1,0,1,1
Aishwarya,30.85,4,4,1,4,2,18,18,0,1,1,0
Ajay,32.13333333,2,5,0,0,11,20,20,0,1,1,0
Ajeet,35.18333333,8,1,2,8,5,22,22,0,1,1,0
Ajitesh,26.95,0,1,2,0,0,17,17,0,1,1,0
Ajju,32.3,4,5,0,0,6,15,15,1,1,1,0
Ajjubahi,31.75,5,2,3,5,0,20,20,0,1,1,0
Ajuuuu,159.6,10,0,2,10,14,14,14,0,1,0,0
Ak16278696,32.25,1,4,8,1,28,22,22,1,0,1,1
Akaalbir,30.45,8,2,9,2,8,13,13,1,0,0,1
Akanksha,74.03333333,7,10,9,7,6,8,8,1,0,0,1
Akansha,283.8666667,15,10,9,15,22,17,17,1,0,0,0
Akapratham,32.76666667,9,3,5,7,8,22,22,0,1,1,1
Akarshanmishra,30.98333333,8,3,2,8,4,20,20,0,1,1,0
Akash,30.2,0,0,5,0,0,0,0,1,0,0,0
Akboy,35.56666667,0,2,7,0,0,21,21,1,0,1,1
Akemdhunna,315.3666667,15,10,9,15,15,16,16,1,0,0,0
Akgamer,75.86666667,7,0,9,6,2,9,9,1,0,0,1
Akhanna,44.03333333,8,8,5,2,1,23,23,0,1,1,1
Akki,58.61666667,11,3,4,7,13,22,22,0,1,1,0
Akku,367.35,13,10,9,13,4,10,10,1,0,0,0
Akshaj,150.8,15,7,3,5,16,19,19,0,1,1,0
Akshajgarg,35.86666667,0,4,7,0,0,22,22,1,0,1,1
Akshar,29.7,4,4,7,4,10,13,13,1,0,1,1
Akshara,50,13,4,1,6,2,15,15,0,1,1,0
AksharaaKukreja,146.7333333,15,10,9,13,2,10,10,1,0,0,1
Akshat,107.6166667,15,10,9,1,14,13,13,1,0,0,1
AkshatVarshney,42.63333333,12,1,7,12,9,14,14,1,0,0,1
Akshay,27.06666667,8,1,3,8,6,22,22,0,1,1,0
Akshaya,300.6666667,15,10,9,15,1,17,17,1,0,0,0
Akshit,29.88333333,1,1,6,1,17,10,10,1,0,0,1
Akshita,58.48333333,5,8,6,3,4,18,18,1,1,1,1
Akshitupadhyay,65.5,9,10,9,9,10,22,22,1,0,1,1
Akshu1012,30.08333333,9,2,6,3,4,23,23,0,1,1,1
Akshuuuuuuu,34.56666667,7,6,9,6,11,15,15,1,0,1,1
Akshveer,197.1833333,15,10,9,15,1,9,9,1,0,0,1
Akshvinesweet,30.26666667,3,3,0,0,0,20,20,0,1,1,0
Akshya,49.7,15,6,9,9,2,16,16,1,0,0,1
Aksr,35.18333333,1,2,7,1,26,9,9,1,0,0,1
Akul,39.85,4,1,6,4,6,13,13,1,0,0,1
Akushita3260,160.1,15,10,9,15,25,14,14,1,0,0,1
Albadi,74.66666667,15,10,3,15,16,19,19,0,1,1,0
Alberteinstien,136.5333333,15,10,1,15,1,20,20,0,1,1,0
Alcazar,27.15,4,2,6,1,9,21,21,0,0,1,1
Aleena,88.71666667,12,10,9,6,10,0,0,1,0,0,1
Alexreet4749,57.2,10,9,9,8,4,15,15,1,0,0,1
Alfisha,28.88333333,0,1,7,0,0,15,15,1,0,1,1
Aliasharma,27.43333333,9,3,2,4,6,19,19,0,1,1,0
Alice,29.4,3,2,5,3,2,20,20,0,1,1,0
Aligameriyh,44.88333333,8,3,9,8,9,10,10,1,0,0,1
Alina,90.2,15,10,9,2,20,19,19,1,0,1,1
Alinaaaliya,37.5,5,1,4,5,3,1,1,1,0,0,0
Alisha,30.61666667,8,4,3,8,2,23,23,0,1,1,0
Aliya,46.68333333,0,3,1,0,0,21,21,0,1,1,0
AliyaAbbu,38.26666667,10,0,8,1,8,20,20,0,0,1,1
Aliza,36.76666667,0,1,0,0,0,23,23,0,1,1,0
Aliza12,95.23333333,15,10,4,14,20,14,14,1,1,0,0
Alizoher,32.63333333,8,5,2,7,0,6,6,1,1,0,0
Alon,48.7,3,6,9,3,13,9,9,1,0,0,1
Alshifa,68.56666667,15,10,9,15,17,21,21,1,0,1,1
Alya,28.86666667,4,4,7,4,9,15,15,1,0,1,1
Amaan,36.63333333,0,2,1,0,0,2,2,1,1,0,0
Amaantheking,31,0,4,8,0,0,12,12,1,0,1,1
Amaira,33.96666667,4,3,8,4,3,16,16,1,0,1,1
Aman,59.5,13,0,5,13,12,16,16,0,0,0,1
Amarbrar,50.71666667,3,2,9,3,0,14,14,1,0,0,1
Amay,80.41666667,13,10,9,13,14,15,15,1,0,0,1
AmayCRICKETKanha,29.43333333,1,4,7,1,1,7,7,1,0,0,1
Amayra,81.96666667,15,9,9,7,17,11,11,1,0,0,1
Amazingshayar,35.43333333,9,5,5,9,11,16,16,1,1,1,1
America,34.41666667,0,2,2,0,0,12,12,1,1,1,0
Amin,42.26666667,3,2,3,3,7,10,10,1,1,0,0
Amisha,45.86666667,8,2,9,3,9,18,18,1,0,1,1
Amit,42.93333333,1,6,9,1,35,17,17,1,0,1,1
Ammu,32.3,9,4,2,5,7,6,6,1,1,0,0
Amogh,40.15,9,6,6,9,2,10,10,1,0,0,1
Amol,77.76666667,15,7,9,4,2,22,22,1,0,1,1
AmritSingh,37.61666667,3,6,8,1,4,8,8,1,0,0,1
Amrita,45.88333333,6,8,8,3,1,19,19,1,0,1,1
Amruta,94.05,2,10,9,2,11,11,11,1,0,0,1
Amy54,100.4833333,15,5,9,4,4,15,15,1,0,0,1
Amyaaruaaradhya,111.4166667,15,10,9,15,1,9,9,1,0,0,1
Amymane,45.9,9,6,9,4,2,21,21,1,0,1,1
Amyra,67.95,15,6,9,12,7,19,19,1,0,1,1
Amyra17,35,2,2,9,2,7,12,12,1,0,0,1
Amyraah,30.28333333,2,2,9,0,9,3,3,1,0,0,1
Anagj,37.43333333,6,0,9,6,8,11,11,1,0,0,1
Anahad,84.2,15,10,3,15,11,14,14,1,1,0,0
Anaika,112.5,15,4,9,6,12,22,22,0,0,1,1
Anaira,26.88333333,1,1,2,1,3,8,8,1,1,0,0
Anaisha,26.98333333,2,3,6,1,9,15,15,1,0,1,1
Anaishasamarth,35.21666667,8,1,5,8,8,14,14,1,0,0,1
Anaita,35.46666667,11,3,9,11,10,11,11,1,0,0,1
Anakh10,112.9833333,15,10,8,4,15,22,22,1,1,1,1
Anan,27.98333333,8,1,7,1,4,12,12,1,0,0,1
Anand,68.38333333,15,3,9,11,2,18,18,1,0,0,1
Anant,35.48333333,11,2,7,6,3,9,9,1,0,0,1
Ananya,60.73333333,15,0,5,4,5,16,16,0,0,0,1
Ananya2013,232.1666667,15,6,9,15,0,9,9,1,0,0,1
AnanyaAg,34.16666667,5,5,2,5,10,23,23,0,1,1,0
Ananyaa,43.58333333,2,6,0,0,14,11,11,1,1,1,0
Ananyac,60.13333333,6,9,9,3,5,11,11,1,0,0,1
Anas,28.75,5,0,4,5,9,17,17,0,1,1,0
Anas9368072161,30.66666667,4,3,8,4,10,15,15,1,0,1,1
AnasAakbani,33.23333333,6,3,6,6,11,21,21,0,1,1,1
Anastasia,56.55,15,3,9,8,5,22,22,0,0,1,1
Anavik,28.7,4,2,0,0,5,23,23,0,1,1,0
Anaya,30.25,3,3,7,3,8,22,22,1,0,1,1
Anayah,56.98333333,2,2,3,2,23,16,16,1,1,1,0
Anayajaatni,32.25,9,3,3,3,3,13,13,1,1,0,0
Anayanddheer,38.5,11,2,9,8,8,10,10,1,0,0,1
Anaypro,29.76666667,3,2,8,0,3,8,8,1,0,0,1
Anchal,58.41666667,0,0,7,0,0,14,14,1,0,1,1
Aneet,31.53333333,0,0,5,0,0,15,15,1,0,1,0
Angad,37.68333333,4,6,5,1,4,17,17,1,1,1,0
Angel,79.31666667,15,8,9,9,4,13,13,1,0,0,1
Angel123,29.48333333,5,5,1,5,0,15,15,1,1,1,0
Angelandpari,34.35,10,4,1,10,8,13,13,1,1,0,0
Angelpriya,32.85,8,0,2,8,8,6,6,1,1,0,0
Angelvivaan,26.86666667,2,4,1,2,0,12,12,1,1,1,0
Angle,33.23333333,6,5,9,6,0,13,13,1,0,0,1
AngleTaahira,37.9,4,5,5,4,11,22,22,0,1,1,0
Ani,32.21666667,9,4,2,1,9,17,17,0,1,1,0
Ani1202,60.45,15,3,7,1,17,13,13,1,0,0,1
Anik,35.71666667,6,5,2,4,10,21,21,0,1,1,0
Anika,47.48333333,2,8,8,2,7,12,12,1,0,0,1
AnikaDale,26.88333333,2,4,5,2,0,0,0,1,0,0,0
AnikaMishra,31.23333333,2,2,5,2,17,22,22,0,1,1,0
Anikajain,33.76666667,5,2,7,1,11,22,22,0,0,1,1
Aniket,26.65,4,4,4,0,5,17,17,1,1,1,0
Aniket01hdhu,127.6833333,9,10,9,9,6,21,21,1,0,1,1
Anima,27.01666667,1,2,5,1,14,16,16,1,0,1,0
AnimeAce,30.5,0,4,2,0,0,14,14,1,1,1,0
Animeking,30.11666667,6,4,3,6,3,0,0,1,0,0,0
Animelover,41.1,5,3,6,5,12,14,14,1,0,1,1
Anique,35.25,0,6,3,0,0,16,16,1,1,1,0
Anirubh,30.93333333,5,2,5,5,2,8,8,1,0,0,1
Anirudh,41.6,10,3,6,8,4,23,23,0,1,1,1
Anirudhclopie7,31.8,5,0,2,5,5,10,10,1,1,0,0
Anish,29.41666667,4,2,2,4,3,21,21,0,1,1,0
AnishaJoshi,33.26666667,7,4,0,0,3,15,15,0,1,1,0
Anishakanjani,71.88333333,15,5,9,4,19,12,12,1,0,0,1
Anjali,121.4666667,15,8,9,15,13,19,19,1,0,0,1
Anjalidwivedi,26.65,0,4,0,0,0,11,11,1,1,1,0
Anjanaya,28.38333333,6,5,2,6,8,15,15,1,1,1,0
Ankita,78.23333333,15,10,9,15,12,18,18,1,0,1,1
Ankitmeher,40.53333333,1,1,9,1,1,20,20,1,0,1,1
Ankitteralive,38.56666667,9,5,6,0,12,11,11,1,0,0,1
Ankitteraquick,31.26666667,8,3,4,2,0,16,16,1,1,1,0
Ankitteratest,40.68333333,1,0,8,1,35,13,13,1,0,0,1
Ankitteratest002,36.6,5,3,7,5,3,19,19,1,0,1,1
Ankitteratester01,82.81666667,15,10,1,15,17,12,12,1,1,0,0
Ankitteratester07,37.33333333,6,7,1,6,5,14,14,1,1,1,0
Ankittesterra26,27.35,3,0,4,3,0,17,17,0,1,1,0
Ankush,58.28333333,15,5,9,15,16,20,20,1,0,1,1
Ankushnachani,75.51666667,15,7,2,15,19,4,4,1,1,0,0
Anmol,30.75,5,1,5,4,5,21,21,0,1,1,1
Anna,31.18333333,10,0,0,0,6,23,23,0,1,1,0
Annanya,93.58333333,15,7,5,15,3,20,20,0,1,1,1
Anne,27.55,3,1,1,0,1,16,16,0,1,1,0
Annie,34.46666667,4,3,5,3,3,20,20,0,1,1,0
AnnieToppo,36.98333333,11,1,7,11,10,3,3,1,0,0,1
Annu,36.48333333,5,1,0,0,3,14,14,0,1,1,0
Annu665,35.38333333,6,3,6,6,6,6,6,1,0,0,1
Anora,28.96666667,6,1,4,4,3,5,5,1,0,0,0
Anri,83.03333333,2,0,9,2,24,17,17,1,0,1,1
AnsGaming,33.61666667,1,3,9,1,11,15,15,1,0,1,1
Ansari,30.8,8,5,5,8,3,17,17,1,1,1,1
Ansh,30.23333333,6,2,5,6,5,23,23,0,1,1,1
